55737	10.643372	0.593328	3
15795	4.196335	1.063685	2
71538	11.066293	0.648446	1
21198	4.475632	0.517012	2
37863	8.950069	1.687357	3
7613	5.063311	1.326030	2
55189	4.043482	1.370847	1
40994	9.693201	0.479894	3
43786	1.732737	0.557754	1
62132	8.107343	0.294107	1
77318	18.656130	0.835333	1
44628	11.132418	0.469054	3
7753	5.038740	0.811156	2
3030	0.000000	0.918218	2
70938	7.819015	1.143446	1
26292	7.524353	1.317877	3
76272	12.201678	1.072485	1
59884	1.826187	1.431709	1
17826	0.000000	0.829721	2
35178	5.852394	0.271683	3
0	0.000000	1.001627	2
7832	9.228108	0.401234	2
8573	2.477314	0.745775	2
10069	1.518715	1.229016	2
71346	6.477026	1.253850	1
36542	4.440633	0.973581	1
0	8.478803	0.735228	2
69431	4.895807	0.183583	1
52091	8.377248	0.544285	3
21867	13.571151	0.584948	3
9858	6.226613	0.864854	2
29157	10.133991	0.869003	3
57618	0.428292	0.546225	1
44002	10.676660	1.420624	3
17846	4.295510	0.139313	2
6134	4.415657	0.347032	2
14389	0.000000	1.492471	2
74912	5.214378	0.782800	1
26426	12.301601	0.575585	3
71860	6.878010	1.502151	1
64187	10.674613	1.409512	1
14948	1.547803	0.315033	2
38241	12.340630	0.383288	3
36480	1.536845	1.335712	1
8402	5.947212	0.408837	2
38053	8.872208	0.832190	3
13929	0.000000	1.177047	2
11943	1.638738	1.478607	2
53422	5.511820	0.461445	1
11660	3.762586	0.091904	2
65095	8.182421	1.502804	1
3241	3.479647	1.595731	2
73181	11.806676	1.277789	1
70513	9.326791	0.849303	1
7779	7.579238	1.684298	2
51488	2.439280	1.315871	1
40450	2.576868	1.082895	1
1675	3.507050	0.007982	2
27310	9.122224	0.632153	3
7043	6.451294	0.398515	2
8955	4.221067	0.014148	2
32241	1.275172	0.940162	1
64012	2.577618	1.041028	1
35513	2.255374	1.107910	1
12075	0.624282	1.674592	2
16280	5.421698	0.775225	2
65993	8.497880	1.352339	1
37887	10.580970	1.516549	3
64095	12.401385	1.288126	1
36991	12.169091	1.055864	3
32834	8.461507	0.318761	3
32299	10.089291	1.492693	3
8115	0.000000	0.002787	2
44018	2.627100	1.534324	1
9185	3.887647	1.022001	2
31609	9.803415	0.913793	3
24484	2.199700	0.351409	1
60755	5.751593	0.192134	1
8614	6.119329	1.598305	2
13343	10.996209	0.805805	3
33735	9.268421	1.088656	3
47777	8.999057	1.080012	3
6586	0.000000	1.382518	2
56895	5.157389	1.085232	1
9151	1.464594	1.479899	2
7871	6.336567	1.432943	2
12273	0.000000	0.291717	2
13643	3.615949	0.499186	2
47417	10.011591	1.413601	3
51035	2.132321	0.962955	1
61046	7.090991	0.419149	1
26765	9.256446	0.011605	3
17572	5.043218	0.188661	2
53408	3.111188	0.118283	1
6646	0.287381	0.496203	2
34497	12.408270	0.423940	3
10338	1.094777	1.486116	2
34914	8.724415	0.946754	3
65958	6.942063	1.000274	1
35854	13.107575	0.674025	3
38627	10.211601	0.757201	3
9910	6.138172	1.068267	2
46698	3.602486	0.167174	1
10255	0.000000	0.300735	2
2548	4.470308	0.127168	2
70254	7.550524	1.568463	1
78260	11.306146	1.356598	1
17220	4.140831	1.238456	2
9674	1.406422	0.080531	2
42206	10.404976	0.970631	3
37673	0.899599	1.202332	1
55409	6.012229	0.834752	3
35108	3.437951	0.621056	1
16707	12.592318	1.045908	3
28139	3.698893	0.502359	1
72253	10.299519	0.282543	1
74566	9.549909	0.985339	1
27145	9.806511	0.792842	3
12296	3.370040	1.534674	2
41399	13.326981	0.634520	3
42016	4.491131	0.816306	1
32580	3.222841	1.264222	1
24581	3.723281	1.606395	1
34629	9.108092	0.446002	3
10650	4.890925	1.129103	2
25410	9.894634	0.544163	3
30219	0.964330	0.660212	1
12423	2.968986	0.127335	2
4878	1.598933	0.836164	2
16704	4.212960	1.693659	2
5731	0.000000	1.656766	2
17998	5.656823	0.543927	2
62573	7.886421	0.278703	1
7041	1.889912	0.683738	2
65363	10.519540	1.689568	1
24146	2.774761	1.136138	1
11514	0.627554	1.116412	2
64015	7.225394	0.143484	1
26833	12.404496	0.156558	3
78164	14.331104	0.220430	1
35711	8.376343	0.203184	3
26755	10.680791	1.307654	3
22574	8.283195	0.784978	3
4521	0.947236	0.252661	2
40823	11.565007	0.899801	3
11995	1.628405	0.616963	2
37026	10.914233	0.706105	3
40952	9.873315	0.477461	3
34546	12.701677	0.226791	3
47490	6.775126	0.682177	1
55103	9.254039	1.505235	3
74083	12.542185	1.483499	1
8536	6.885604	0.618435	2
10683	0.669329	0.802428	2
51548	9.160108	1.339653	3
35420	1.736017	0.891692	1
18846	9.697059	0.969199	3
30910	10.263026	1.071246	3
59227	5.751914	0.551271	1
28074	14.429027	0.413945	3
36584	2.754075	0.398423	1
6431	4.408081	0.120717	2
3152	2.210827	0.678971	2
31670	8.083901	1.155767	3
13914	5.684537	0.748783	2
75838	9.158382	0.468070	1
14150	3.096969	1.071575	2
7333	9.205362	0.462099	2
33277	3.081656	0.169687	1
16720	4.411060	1.673690	2
39885	11.073366	1.685165	3
26660	14.320917	0.759533	3
27311	3.414677	1.521559	1
7168	9.173252	1.396506	2
19066	8.052357	0.429228	3
25572	1.214359	1.077173	1
31821	9.239954	0.625516	3
646	7.891412	0.045555	2
14391	3.278720	0.439527	2
20110	11.655058	1.271686	3
32585	11.081192	1.481608	3
9768	7.044808	0.117346	2
44763	13.320117	0.800054	3
18092	10.330575	1.681957	3
61200	5.980220	1.295799	1
28306	1.038337	1.495675	1
30864	11.429873	0.909868	3
36294	8.384892	1.144976	3
16549	4.324613	0.355572	2
35925	9.870093	1.361628	3
38373	4.497260	0.228228	1
38374	13.689386	0.496888	3
3793	1.692255	0.917309	2
74895	6.423084	1.497506	1
22789	11.213319	0.055993	3
70729	10.806645	0.267545	1
38086	14.609038	1.097654	3
36152	12.364080	0.484747	3
36367	2.391827	0.391629	1
11477	0.627837	0.251390	2
13963	12.463576	1.690777	3
71071	14.459104	1.450216	1
38230	2.247917	1.427242	1
10527	1.420832	0.358672	2
35028	6.913035	0.121177	3
64164	3.249700	0.475149	1
33745	2.845609	0.246942	1
40496	12.834238	1.217911	3
33838	6.315693	0.187744	3
71906	7.594555	0.284467	1
31000	6.918143	0.630355	3
45562	6.615937	0.485618	3
72493	7.723423	1.020152	1
12474	6.058743	1.166574	2
30012	3.342554	1.680319	1
13831	2.663466	0.963856	2
11947	5.529900	0.851487	2
0	0.000000	1.556808	2
38528	11.137658	1.308130	3
11414	7.283982	1.262550	2
11682	1.668361	1.219988	2
31389	10.120696	1.120910	3
23476	10.329533	1.659166	3
47979	8.337835	0.764865	3
26720	9.862635	0.348422	3
13401	2.159981	1.101354	2
68073	12.694094	0.432835	1
19362	3.297849	0.807059	2
58204	5.939698	0.559641	1
11438	2.182113	0.302050	2
51035	13.786546	0.168172	3
9123	3.388045	1.103030	2
22356	3.033595	0.721668	2
19022	3.362299	0.217381	2
72746	7.361008	0.685329	1
2101	1.089597	0.226516	2
37385	8.479395	0.631794	3
41119	8.761784	0.010925	3
37754	13.246312	1.053871	3
46622	6.183350	0.636995	1
39089	7.151452	0.974756	3
6246	2.811068	1.531629	2
12888	0.000000	0.216556	2
13485	3.286655	0.365472	2
53493	1.542846	1.670920	1
10123	0.875703	1.253841	2
11249	0.257526	0.641715	2
27571	11.243599	0.340041	3
17870	4.282037	1.352490	2
27911	10.884614	1.413995	3
36199	11.188711	0.037769	3
29565	10.546596	0.809791	3
62883	4.024917	0.814887	1
4521	1.403671	1.126508	2
35102	8.710979	0.076996	3
22950	2.866642	0.364092	1
15316	9.383384	1.621804	2
12973	0.971171	0.844909	2
70194	11.868862	1.376837	1
54048	2.449529	1.447378	1
46189	1.605787	0.051223	1
34761	7.977627	0.734937	3
30994	11.019513	0.683523	3
25660	2.214241	1.081177	1
73282	16.571860	1.238019	1
8834	1.966814	0.825440	2
8805	3.423538	0.266127	2
51174	11.283363	0.194721	3
42000	9.286366	1.538457	3
50536	6.210926	0.906686	1
26321	10.500077	0.007951	3
16406	0.000000	0.260048	2
9395	2.989149	0.233564	2
14203	3.109166	1.203842	2
10576	6.592988	0.885569	2
39863	9.123588	0.433714	3
29195	13.767103	1.202503	3
80669	17.888863	1.206778	1
42412	4.820083	0.997100	1
46417	1.967538	0.912523	1
34990	7.160535	0.497356	3
39987	13.399939	0.595289	3
16243	8.204886	0.340187	2
7037	2.045429	1.368651	2
6468	3.476163	1.249938	2
10471	0.000000	1.638848	2
9110	5.604074	0.062175	2
28907	11.451947	0.792305	3
41083	2.425398	0.545528	1
5969	2.867477	0.236940	2
66844	11.107159	0.349656	1
68665	7.360772	1.188352	1
69737	17.921544	0.787751	1
14115	5.702170	0.921639	2
30828	9.922832	1.254365	3
32495	2.275138	0.948559	1
13051	4.747289	1.328606	2
74190	12.464860	0.511550	1
57388	3.455826	0.151573	1
29989	2.174937	1.086665	1
38962	5.033094	0.361991	1
9547	0.000000	1.258701	2
37592	9.582705	1.504742	3
14199	2.902503	0.643580	2
69123	9.564469	0.586447	1
70239	11.312701	0.455904	1
7620	3.537083	0.353512	2
40769	13.776676	0.931030	3
67443	8.609215	0.730219	1
51587	9.232549	0.738434	3
11418	4.629826	0.284409	2
10313	0.000000	1.280328	2
9970	0.433308	1.277845	2
77058	13.243046	1.276374	1
5535	5.656160	0.415124	2
5924	0.000000	1.623338	2
74206	12.848215	0.830572	1
11303	3.605102	0.756711	2
72822	13.522461	1.098947	1
25490	13.648249	0.426390	3
11634	5.127264	1.115355	2
72844	8.376015	1.082006	1
11287	2.737669	0.185562	2
4288	0.000000	0.199603	2
16534	4.923946	0.912099	2
34884	6.173118	0.443518	3
15064	8.782565	0.529152	3
11586	1.223841	1.130729	2
11174	7.502306	1.647234	2
15267	5.683853	1.528355	2
67286	8.317074	1.599431	1
12146	8.247157	0.672439	2
14262	5.063710	1.683846	2
36202	9.204061	0.171548	3
12035	0.221219	1.518542	2
65023	7.561380	0.269557	1
63105	6.624652	1.226260	1
7580	3.317413	0.684000	2
44576	9.784282	0.050672	3
76189	12.189889	1.488949	1
43733	1.878240	0.495997	1
4435	1.813510	0.261042	2
12246	0.499976	0.044836	2
44465	14.589041	0.958719	3
10098	0.000000	0.271344	2
4803	6.073644	1.381559	2
76771	14.473586	1.474064	1
34820	11.041759	0.227150	3
40371	11.125805	0.835115	3
14739	2.025537	0.845262	2
50879	3.069069	0.689323	1
12416	3.759056	1.654600	2
29152	8.721896	0.718191	3
54948	11.129514	0.105507	3
33639	5.472609	1.391017	1
0	6.108797	0.334810	2
18674	1.994108	1.011875	2
4949	4.371166	0.342675	2
46026	2.501661	0.801779	1
52721	10.958724	0.067293	3
13257	5.178114	1.031294	2
2013	2.482219	1.567765	2
74233	20.883474	0.807848	1
52558	3.758415	1.329806	1
25216	7.693761	1.222129	3
11779	0.000000	1.541485	2
34218	9.378584	0.653061	3
69092	5.271215	1.460785	1
46477	10.282060	1.137052	3
25230	3.334772	1.615050	1
10628	4.699818	0.948901	2
74805	14.037549	1.389928	1
49122	14.457562	0.998064	3
13627	3.664870	1.421027	2
4694	4.569444	0.408884	2
41843	8.943873	1.263718	3
8782	0.594048	1.472937	2
68776	4.977634	0.100421	1
14134	5.718952	0.738782	2
38213	12.453411	0.281990	3
51668	10.589237	0.977686	3
25883	9.045713	0.855509	3
65656	6.219204	1.617645	1
9725	9.014107	0.847934	2
40679	11.208552	1.307777	3
41648	10.965037	0.316703	3
13586	1.099706	1.329326	2
5906	0.000000	0.800601	2
29241	8.091588	0.401670	3
6409	0.774418	0.230462	2
38072	7.918976	0.220202	3
33892	8.895309	0.828840	3
66972	7.322729	0.464327	1
45033	2.945317	1.475806	1
47094	8.738189	0.335511	3
7673	0.000000	0.027301	2
66518	3.887434	1.477859	1
50094	5.336989	1.390330	1
41340	7.026175	1.052178	3
35361	10.959646	0.808345	3
27078	7.815384	1.601038	3
69956	9.009324	1.583230	1
35256	10.014171	0.590457	3
44434	3.372611	1.586531	1
64652	8.284105	0.274493	1
14022	2.033565	0.956556	2
55057	4.225475	0.673844	3
73825	17.197967	1.051538	1
9712	8.545653	0.547674	2
10694	5.863258	1.407293	2
63363	10.025823	0.357503	1
9458	8.870365	0.237138	2
11512	1.511492	0.065541	2
79354	11.131247	0.486373	1
26288	14.811916	0.345772	3
25526	2.659333	1.027390	1
10843	4.491383	1.183526	2
22339	4.320432	1.451191	2
70065	9.770368	0.112592	1
45492	8.502765	1.602886	3
73396	16.101685	0.905230	1
34770	0.957929	0.638818	1
23447	11.731843	0.385274	3
44330	9.435316	0.826894	3
1722	4.125418	0.161027	2
35563	8.557248	0.041018	3
40555	1.582616	0.769566	1
37013	3.287711	0.559348	1
88543	14.236135	1.439910	1
7564	4.072948	1.055491	2
10210	4.679354	0.250217	2
42213	4.437483	1.621438	1
12735	2.900021	0.773344	2
37213	9.311934	0.207331	3
7133	8.142059	1.248622	2
26768	9.430994	0.598870	3
17939	6.545651	0.543608	2
27825	8.998189	1.228001	3
69204	5.378173	1.237859	1
26119	0.000000	1.668730	1
17735	10.159861	1.597860	3
56453	3.063862	0.756801	1
13401	9.816335	0.885916	2
65338	8.284635	0.428300	1
32448	4.414650	0.109697	3
42214	12.128942	0.425444	3
57086	9.510986	0.225907	3
35893	8.404019	0.118514	3
48211	3.656227	1.315283	1
0	6.707405	1.159728	2
37877	4.960016	0.439788	3
43459	9.873727	0.210782	3
60072	9.421535	0.345553	1
19146	3.746802	0.583409	2
9185	5.480032	0.834421	2
38043	12.304269	0.274727	3
53351	2.938484	0.183814	1
4839	4.292450	0.445286	2
20379	0.695538	1.519241	2
64921	6.645803	0.826267	1
10105	2.120693	0.873965	2
52094	1.935421	0.330476	1
67713	8.672777	0.551638	1
4230	4.063599	1.087940	2
55660	2.087921	1.085585	1
38796	3.118017	1.105326	1
27996	10.825256	0.925098	3
32989	10.218370	1.031867	3
35967	8.738196	0.577539	3
58858	3.589528	1.006624	1
9434	0.000000	1.136420	2
23301	3.533703	1.047959	1
10445	0.345471	0.146965	2
5479	0.523957	1.210615	2
5387	2.450812	0.720768	2
18956	1.069439	1.244387	2
26844	9.772765	0.842873	3
30123	11.776886	0.213302	3
55876	4.377295	1.061474	1
13194	7.594295	0.863828	3
53750	2.006314	0.499285	1
25149	11.629684	1.226948	3
30981	8.822967	0.858015	3
10368	2.042450	0.882867	2
20549	2.558072	0.330251	2
13951	0.752410	1.305442	2
68829	9.674536	0.033295	1
4305	0.164109	1.169463	2
47332	7.684091	0.252178	1
57047	3.985578	1.528317	1
47176	3.852931	1.565778	1
3949	3.238393	0.436580	2
28276	10.663226	1.546411	3
46089	6.141396	0.369020	3
36982	11.182094	0.134894	3
37327	11.670388	1.261680	3
11021	5.056029	0.320461	2
36412	8.722531	0.552531	3
5466	0.000000	1.592471	2
60688	8.578926	1.352741	3
44314	8.134125	1.287957	3
37869	2.223973	0.228210	1
37897	4.952574	1.141236	1
35669	9.128833	0.660854	3
71287	15.309176	0.615837	1
69530	10.555982	0.103246	1
58594	3.891150	0.045927	1
77644	16.971863	1.401614	1
10430	5.480894	0.302285	2
8011	5.127310	0.526984	2
68518	8.435940	1.669622	1
32601	9.958566	1.590040	3
29616	11.989098	1.158694	3
78712	13.042568	0.168209	1
76763	13.979328	0.486328	1
73273	11.628872	1.079711	1
66785	9.754885	1.133119	1
58032	7.473339	1.423079	3
28175	3.409183	0.608545	1
24709	1.172956	0.730243	1
65703	8.748961	1.432766	1
19231	5.014382	0.619907	2
12287	2.058110	1.103069	2
7736	4.512898	1.688048	2
39707	11.146862	0.763302	3
55381	1.156136	0.937029	1
10933	4.470807	0.035462	2
37921	11.208255	0.492593	3
45544	9.258891	1.005220	3
27948	0.000000	1.312564	1
10730	4.640301	1.245108	2
22643	9.987001	1.245427	3
8966	1.520233	0.928177	2
9241	5.595299	1.257251	2
11402	0.993331	1.336205	2
10179	3.690476	1.148700	2
68760	12.685540	0.651832	1
6984	4.814304	0.813732	2
23236	0.000000	0.653517	2
16746	0.000000	1.206361	2
27599	8.309521	0.112250	3
16078	8.728000	0.421860	2
21942	10.064870	0.093138	3
33434	9.504686	1.373869	3
45136	2.047733	0.199355	1
3886	4.127247	0.370611	2
18461	8.803504	0.918263	3
63108	7.966306	0.132256	1
34337	8.605056	1.673261	3
12813	4.675024	0.395275	2
24881	7.650112	0.527308	3
45856	2.056602	1.671956	1
9180	3.266949	0.590776	2
64250	12.387052	0.551463	3
8169	2.945844	0.285961	2
34178	8.755601	0.255808	3
43994	12.034265	1.433057	3
45000	0.000000	1.253050	1
73823	8.309498	1.472237	1
50024	2.679324	1.003845	1
16379	6.753053	1.023715	3
44376	10.477046	1.351370	3
64055	9.226306	1.130091	1
62537	5.595245	0.223292	1
46074	10.980912	1.484541	3
3990	0.000000	0.149523	2
12078	7.436394	1.248846	2
12298	2.521230	0.409456	2
21687	12.418799	0.816231	3
29304	11.751899	0.595991	3
7754	0.000000	1.688738	2
33295	8.404777	0.589848	3
23175	8.275593	1.447740	3
34318	0.417789	0.552537	1
73939	9.696527	1.326576	1
30384	9.572586	0.361353	3
39560	10.774750	1.179985	3
6157	3.469160	0.249590	2
34092	11.808711	0.513923	3
8137	6.426930	0.863498	2
12675	2.070304	1.601261	2
11138	2.833671	1.673162	2
38507	12.250182	1.280889	3
35923	7.614960	0.572406	3
9455	4.446138	1.644622	2
26430	10.912438	1.473241	3
53746	0.268041	0.495468	1
16564	0.913234	0.179412	2
32734	12.473966	1.576269	3
7081	0.000000	0.191216	2
35678	8.714575	0.017905	3
15620	1.948277	0.607957	2
20061	2.395257	0.812641	2
9409	4.523384	1.664369	2
29133	7.189345	0.534458	3
3897	7.754367	0.078200	2
2747	0.000000	0.069840	2
65710	7.535928	1.515394	1
65106	13.210958	0.293475	1
17306	2.026758	0.460348	2
27731	1.724135	1.542491	1
68313	9.756213	0.392948	1
34275	5.186583	1.269125	1
27295	3.286318	0.554048	1
81279	14.761291	1.408654	1
9544	4.158627	1.030401	2
43157	3.981715	0.253957	1
13364	4.441285	1.472079	2
26227	13.033295	0.673967	3
62701	8.036043	1.611053	1
34580	2.422041	0.090951	1
11185	4.309914	0.182838	2
75223	10.030991	1.494588	1
11738	3.918768	0.094003	2
5284	0.202368	1.324679	2
23041	1.208017	0.250662	2
41566	3.344561	0.338899	1
53022	8.821059	1.287821	3
46350	11.644779	1.351927	3
62253	9.673589	1.529920	1
31022	14.469883	0.807532	3
34715	4.108044	0.174109	1
35976	1.857258	1.445215	1
28603	8.821469	1.127760	3
25690	10.257555	0.450238	3
39902	11.879921	0.368674	3
68158	9.034386	0.459725	1
8480	1.709083	1.164287	2
25857	5.390136	1.026716	1
44099	12.206020	0.074897	3
34300	3.010851	0.506339	1
13854	6.527254	0.569651	2
15414	6.379196	0.496710	2
18116	0.000000	0.191142	2
76093	14.217563	0.210228	1
54401	8.986243	1.202287	3
24433	3.300050	1.139395	1
43979	8.069911	1.406397	3
35582	8.149069	0.055101	3
52099	0.000000	0.350092	1
37415	10.161071	0.437574	3
41575	10.222732	1.469624	3
6315	10.404183	1.695032	3
24090	9.563158	0.106457	3
27436	8.397394	1.397194	3
22584	3.052706	1.426552	1
44836	2.973708	0.414528	1
16093	0.000000	0.454042	2
30221	12.168146	0.543833	3
68082	11.533827	1.264205	1
41889	9.166644	1.073071	3
9900	2.398343	1.104601	2
43222	4.532197	1.384897	3
33978	12.024254	1.426848	3
68411	9.272670	0.141203	1
43637	10.506150	0.856228	3
32622	9.967674	0.901925	3
76848	14.657340	1.517450	1
4223	3.294737	1.422613	2
48636	4.830524	0.450627	1
21370	5.083642	1.252314	2
22909	1.687484	0.310881	1
27114	8.973575	0.804910	3
6863	0.000000	0.463699	2
31584	11.170309	0.076019	3
45151	5.171361	1.428021	1
0	1.407897	1.135617	2
35875	11.758419	0.586253	3
68374	7.288729	0.291892	1
47438	9.836580	0.880488	3
52777	11.066572	0.288232	3
73330	13.478951	1.618737	1
42457	2.362228	1.111412	1
10559	4.999039	0.731575	2
8841	0.039321	1.390376	2
71920	6.600168	0.075944	1
8555	5.463773	0.094082	2
14188	3.755790	0.819265	2
56463	8.489951	0.719444	3
7588	3.722495	0.348915	2
41200	2.443480	1.058831	1
8963	6.716126	1.646778	2
24674	0.698757	1.101012	1
9053	4.156379	0.471981	2
15589	0.000000	0.908775	2
33790	6.541154	0.708083	1
67909	5.842472	1.199005	1
6465	5.501616	0.240289	2
2552	7.574987	1.221160	2
69881	3.498078	1.526524	1
6293	4.757397	0.583131	2
42912	9.712573	1.179802	3
30527	11.214443	0.790414	3
7210	9.243576	0.138407	2
13128	0.341144	0.288434	2
66006	8.933019	1.586442	1
65469	11.388692	1.556480	1
46471	4.381297	0.568978	1
11300	3.103134	0.332425	2
2413	9.152866	0.673188	2
34640	2.586925	0.291201	1
4359	2.125375	0.918651	2
43509	7.878850	0.799990	3
81193	11.856593	0.146088	1
43716	6.013862	0.838302	1
40063	13.307666	0.197953	3
64951	10.214651	0.162080	1
10098	0.000000	0.615628	2
24808	8.155355	1.691743	3
28405	13.145015	1.297200	3
31451	11.221406	1.441708	3
14098	2.247624	0.777744	2
37865	11.688776	0.118175	3
55070	2.384838	1.547609	1
43437	12.819197	0.592835	3
7876	4.788535	0.639204	2
30773	11.738483	0.395123	3
39738	9.645204	0.171109	3
50540	10.238098	1.548378	3
34444	9.765091	0.513302	3
36685	6.046457	0.504922	1
38353	1.784222	1.217816	1
5263	2.879892	0.562035	2
21959	11.109452	0.276267	3
47971	1.494672	0.618546	1
41079	8.547268	1.091253	3
33379	10.808520	0.790261	3
39555	4.349751	1.625478	1
23208	9.000406	1.202851	3
70106	8.838653	1.072880	1
36764	2.283110	0.251558	1
1631	4.140680	0.402123	2
6532	4.647416	0.982241	2
41041	3.995718	0.802316	1
6470	1.705611	0.107958	2
15153	0.108320	0.808654	2
36974	4.286159	0.395348	1
15073	0.397610	0.909743	2
14494	3.934078	1.141957	2
13326	0.000000	1.673720	2
14137	5.126612	0.159679	2
3599	2.122762	0.650204	2
27997	8.556115	0.368754	3
20393	6.197719	0.537714	2
